Document ID,Document Date,Gazette Type,Reasoning,Document Path,Document Availability,Download URL,Document Description
2461-32,2025-11-07,LAND,"The gazette content is exclusively concerned with land title registration. It contains formal declarations by the Commissioner General of Land Title Settlement regarding the determination of ownership for specific land parcels, including details like parcel numbers, owner names, extent, class of title, and encumbrances. This falls squarely under the Land Gazettes (Type 4) category, which covers land registrations, property ownership, and title settlements. The content does not involve government structure/personnel changes (Types 1-3) or fit any other specialized non-land category.",doc-archive/2025/11/07/2461-32/2461-32_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/11/2461-32_E.pdf,"Land Title Settlement Dept - T.R. Kese;wathugoda, Gampaha D/S/D, Gampaha District (25-14-204-00082)"
2461-33,2025-11-07,LAND,"The gazette content is exclusively about land title registration. It contains declarations by the Commissioner General of Land Title Settlement determining the ownership and encumbrances for specific land parcels, as per the Registration of Title Act. This fits the definition of a Land Gazette (Type 4), which includes ""Land registrations, property ownership, land titles"" and ""Any gazette content primarily dealing with land, property, or real estate matters."" The content does not involve government structure/personnel changes (Types 1-3) or any of the other specialized non-land categories.",doc-archive/2025/11/07/2461-33/2461-33_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/11/2461-33_E.pdf,"Land Title Settlement Dept - T.R. Wattegedara , Mallawapitiya D/S/D, Kurunegala District (25-14-204-00047)"
2461-34,2025-11-07,LAND,"The gazette content is a formal declaration under the Registration of Title Act, publishing the determination of land titles for specific parcels. It contains a detailed schedule listing parcel numbers, owner names, extent, nature of title, and encumbrances. The primary subject is the registration and adjudication of land ownership, which fits the definition of a Land Gazette (Type 4) dealing with land registrations, property ownership, and land titles.",doc-archive/2025/11/07/2461-34/2461-34_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/11/2461-34_E.pdf,"Land Title Settlement Dept - Thalahitimulla, Kuliyapitiya West D/S/D, kurunegala District (25-14-204-00141)"
2461-35,2025-11-07,JUDICIAL_LAW_ENFORCEMENT,"The gazette content details appointments of Notaries Public under the Notaries Ordinance, made by the Minister. This involves the appointment of specific individuals to a legally recognized public office (Notary Public) with a defined jurisdiction (judicial zone) and language authorization. This falls squarely under the ""Judicial/Law Enforcement Gazettes"" category (Type 9), which includes appointments of judicial officers and other legal practitioners. While it involves people, it is not about high-level government personnel changes (Types 1-3), but rather the professional licensing/commissioning of legal officers within the judicial system.",doc-archive/2025/11/07/2461-35/2461-35_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/11/2461-35_E.pdf,Ministry of Public Administration P.C and L.G - Appointments under the Notaries Ordinance
2461-36,2025-11-07,JUDICIAL_LAW_ENFORCEMENT,"The gazette content is a notification of appointments made under the Notaries Ordinance by the Honourable Minister. It specifically lists the appointment of individuals (named Notaries Public) to practice within specified judicial zones. This falls under judicial appointments and matters related to the legal profession, which is the domain of Type 9 (Judicial/Law Enforcement Gazettes). While a government minister makes the appointment, the core subject is the appointment of officers (notaries) who function within the judicial system, not a change in government structure, personnel, or portfolio responsibilities.",doc-archive/2025/11/07/2461-36/2461-36_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/11/2461-36_E.pdf,Ministry of Public Administration - Appointments Under Notaries Ordinance
2461-37,2025-11-07,ELECTIONS,"The gazette content is a notice under the Local Authorities Elections Ordinance, specifically publishing the names of members returned to local authorities. This falls squarely under the definition of Type 7 (Elections Gazettes), which includes ""Election results and declarations."" The content is focused on the electoral process and its outcomes, not on government personnel changes (Types 1-3) or any other specialized administrative matter.",doc-archive/2025/11/07/2461-37/2461-37_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/11/2461-37_E.pdf,Elections Commission - Elected to the member of the Boralesgamuwa Urban Council
2461-38,2025-11-07,ELECTIONS,"The gazette content is specifically about filling a vacancy in a local government body (Katuwana Pradeshiya Sabha) due to a member's resignation, as per the Local Authorities Elections Ordinance. It details the process of nominating and declaring a new member elected. This falls squarely under the definition of Type 7 (Elections Gazettes), which includes electoral processes, candidate nominations/registrations, and declarations related to local authority elections. The government-related classifications (Types 1-3) do not apply, as this is not about central government structure or personnel, but a local electoral matter.",doc-archive/2025/11/07/2461-38/2461-38_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/11/2461-38_E.pdf,Election Commission - Filling of a Vacancy in the Office of Member of the Katuwana Pradeshiya Sabha.
2461-39,2025-11-07,ELECTIONS,"The gazette content is exclusively about filling a vacancy in a local authority (Morawewa Pradeshiya Sabha) due to a resignation, as per the Local Authorities Elections Ordinance. It details the procedural steps for a political party to nominate a replacement and the Returning Officer's formal declaration of the selected member. This falls squarely under electoral processes and administration at the local government level, making it an **Elections Gazette**.",doc-archive/2025/11/07/2461-39/2461-39_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/11/2461-39_E.pdf,Election Commission - Filling of a Vacancy in the Office of Member of the Morawewa Pradeshiya Sabha.
2461-40,2025-11-07,LEGAL_REGULATORY,"The gazette content is a ""CUSTOMS NOTIFICATION"" issued under the Revenue Protection Act, No. 19 of 1962. Its primary purpose is to announce a new regulatory order (Revenue Protection Order No. 04/2025) that sets or modifies import duty rates for specific goods. This falls squarely under the definition of **Legal/Regulatory Gazettes (Type 5)**, which includes ""New laws, acts, ordinances, and regulations,"" ""Statutory instruments and subsidiary legislation,"" and ""Regulatory frameworks and compliance requirements."" Although it is issued by a named Minister, the core content is the regulatory change itself, not a government personnel or structural change. Therefore, the specialized legal/regulatory classification takes precedence over a government personnel classification.",doc-archive/2025/11/07/2461-40/2461-40_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/11/2461-40_E.pdf,Department of Trade and Investment Policy - Under section 2 of the Revenue Protection Act No. 19 of 1962. Revenue Protection order No 04/2025
2461-41,2025-11-07,LEGAL_REGULATORY,"The gazette content is a legal/regulatory notice amending water tariffs under the National Water Supply and Drainage Board Law. It does not involve government personnel changes, structural changes, or detailed portfolio assignments. It is a regulatory amendment issued by a minister in an official capacity, which falls under the definition of statutory instruments and regulatory matters.",doc-archive/2025/11/07/2461-41/2461-41_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/11/2461-41_E.pdf,Ministry of Housing Construction and Water Supply - Notice under Section 84 Water Teriff Revision of Port City
